video_id,true_label,pred_label
53839,Swiping Down,Sliding Two Fingers Down
18086,Pulling Hand In,Swiping Up
128293,Swiping Up,Shaking Hand
46476,Sliding Two Fingers Down,Doing other things
121103,Swiping Right,Pulling Two Fingers In
6256,Zooming In With Full Hand,No gesture
93185,Thumb Down,Swiping Right
76386,Sliding Two Fingers Down,Doing other things
11257,Rolling Hand Backward,Rolling Hand Forward
30872,Turning Hand Clockwise,Turning Hand Counterclockwise
14086,Thumb Up,Doing other things
138943,Sliding Two Fingers Down,Doing other things
33064,Zooming Out With Two Fingers,Zooming In With Two Fingers
15958,Zooming In With Two Fingers,Doing other things
53105,Rolling Hand Forward,Rolling Hand Backward
42954,Doing other things,Pulling Two Fingers In
104606,Zooming In With Two Fingers,Zooming Out With Two Fingers
9735,Sliding Two Fingers Down,No gesture
43094,Swiping Up,Zooming In With Two Fingers
47138,Pulling Two Fingers In,Pulling Hand In
91681,Pushing Two Fingers Away,Sliding Two Fingers Up
7100,Sliding Two Fingers Right,Zooming Out With Two Fingers
68208,Sliding Two Fingers Down,Sliding Two Fingers Right
116117,Pushing Two Fingers Away,Pulling Two Fingers In
70231,Swiping Down,Pushing Hand Away
124659,No gesture,Thumb Up
71497,Sliding Two Fingers Left,Doing other things
19706,No gesture,Swiping Up
41560,Sliding Two Fingers Down,Doing other things
121852,Rolling Hand Forward,Rolling Hand Backward
2747,Shaking Hand,Pushing Hand Away
144655,Swiping Right,Sliding Two Fingers Down
14762,Swiping Right,Swiping Left
61072,Pushing Two Fingers Away,Doing other things
133853,Zooming Out With Full Hand,Zooming In With Full Hand
38948,Swiping Right,No gesture
41612,Rolling Hand Forward,Rolling Hand Backward
47753,Zooming Out With Full Hand,Shaking Hand
110200,Zooming Out With Two Fingers,Zooming In With Two Fingers
19083,Swiping Right,Doing other things
85029,Pushing Two Fingers Away,Swiping Up
70845,Zooming Out With Two Fingers,Shaking Hand
140032,Doing other things,No gesture
67446,Pulling Two Fingers In,Sliding Two Fingers Right
75592,Turning Hand Clockwise,Turning Hand Counterclockwise
82438,Zooming In With Full Hand,Zooming Out With Full Hand
20404,Sliding Two Fingers Right,Sliding Two Fingers Left
70152,Drumming Fingers,Thumb Up
34664,Sliding Two Fingers Down,Doing other things
19186,Swiping Left,Doing other things
58395,Zooming Out With Full Hand,Doing other things
14306,Pushing Hand Away,Stop Sign
118199,Pushing Two Fingers Away,Doing other things
60539,Pulling Two Fingers In,Doing other things
37565,Pulling Two Fingers In,Swiping Up
119945,Rolling Hand Forward,Rolling Hand Backward
142486,Sliding Two Fingers Down,Zooming Out With Two Fingers
104785,Sliding Two Fingers Up,Swiping Down
31236,Swiping Left,Doing other things
742,Swiping Right,Swiping Left
44129,Pulling Hand In,Turning Hand Counterclockwise
3572,Turning Hand Clockwise,Turning Hand Counterclockwise
61558,Rolling Hand Forward,Sliding Two Fingers Down
126151,Turning Hand Clockwise,Sliding Two Fingers Right
11626,Thumb Up,Pulling Hand In
133081,Zooming In With Full Hand,Shaking Hand
55011,Sliding Two Fingers Down,Pulling Two Fingers In
76601,Sliding Two Fingers Up,Sliding Two Fingers Down
61162,Swiping Up,Swiping Left
27888,Zooming Out With Two Fingers,Zooming In With Two Fingers
142476,Pulling Hand In,Pulling Two Fingers In
29893,Zooming Out With Full Hand,Zooming In With Two Fingers
119540,Pulling Hand In,Turning Hand Clockwise
73088,Pulling Hand In,No gesture
80772,Sliding Two Fingers Down,No gesture
91838,Rolling Hand Forward,Rolling Hand Backward
109730,Turning Hand Clockwise,Zooming Out With Full Hand
54038,Pulling Two Fingers In,Doing other things
17977,Shaking Hand,Pushing Hand Away
146294,Zooming In With Full Hand,Shaking Hand
71001,Pulling Two Fingers In,Pulling Hand In
146764,Sliding Two Fingers Right,Doing other things
125319,Swiping Left,Sliding Two Fingers Left
40563,Zooming Out With Full Hand,Doing other things
144413,Swiping Right,Doing other things
67373,Swiping Right,Rolling Hand Forward
122329,Turning Hand Clockwise,Turning Hand Counterclockwise
14358,Stop Sign,Sliding Two Fingers Left
57891,Sliding Two Fingers Down,Zooming Out With Two Fingers
62616,Turning Hand Clockwise,Shaking Hand
2312,Pushing Two Fingers Away,Rolling Hand Backward
99303,Turning Hand Counterclockwise,Pulling Hand In
126668,Shaking Hand,Zooming In With Full Hand
77369,Turning Hand Clockwise,Turning Hand Counterclockwise
122336,No gesture,Sliding Two Fingers Down
53033,No gesture,Doing other things
58234,Swiping Down,Swiping Up
126791,Sliding Two Fingers Up,Pushing Two Fingers Away
70399,Rolling Hand Backward,Rolling Hand Forward
48476,Swiping Left,Sliding Two Fingers Right
139022,Swiping Right,Sliding Two Fingers Left
143140,Swiping Up,Pulling Two Fingers In
51197,Thumb Down,Rolling Hand Forward
140684,Pushing Hand Away,Stop Sign
136750,Pulling Hand In,Sliding Two Fingers Up
114885,Swiping Down,Zooming Out With Two Fingers
1568,Pulling Hand In,Turning Hand Counterclockwise
120422,Sliding Two Fingers Right,Doing other things
48305,Thumb Up,Pulling Two Fingers In
90501,Pulling Hand In,Swiping Left
116741,No gesture,Doing other things
1735,No gesture,Swiping Right
124605,Sliding Two Fingers Right,Swiping Left
141037,Zooming In With Full Hand,Doing other things
27731,Doing other things,Zooming In With Full Hand
48522,Zooming In With Two Fingers,Rolling Hand Backward
57622,Zooming In With Full Hand,Sliding Two Fingers Right
70778,Rolling Hand Forward,Rolling Hand Backward
91597,Sliding Two Fingers Up,Sliding Two Fingers Right
10942,Swiping Down,Sliding Two Fingers Left
37297,Swiping Down,Thumb Up
47077,Doing other things,Pulling Two Fingers In
107126,Doing other things,Thumb Up
130401,Pushing Two Fingers Away,Sliding Two Fingers Down
45710,Swiping Down,Sliding Two Fingers Down
44028,Pulling Hand In,Doing other things
111970,Rolling Hand Backward,Sliding Two Fingers Right
109681,Pushing Hand Away,Zooming Out With Full Hand
71528,Sliding Two Fingers Down,No gesture
63353,Turning Hand Counterclockwise,Sliding Two Fingers Left
14189,Sliding Two Fingers Right,Sliding Two Fingers Left
83273,Swiping Left,Sliding Two Fingers Down
66565,Zooming Out With Full Hand,Zooming In With Full Hand
5922,Turning Hand Clockwise,Shaking Hand
82151,Rolling Hand Forward,Rolling Hand Backward
112051,Turning Hand Clockwise,No gesture
17905,Rolling Hand Backward,Sliding Two Fingers Right
31406,Pulling Hand In,Pushing Two Fingers Away
131765,Swiping Right,Swiping Left
110000,Pushing Hand Away,Stop Sign
93566,Zooming In With Full Hand,Zooming Out With Full Hand
145132,Sliding Two Fingers Up,Zooming In With Full Hand
68348,Swiping Down,Swiping Right
120158,Swiping Down,Pushing Hand Away
19604,Swiping Right,No gesture
53721,Thumb Down,Swiping Right
133742,Rolling Hand Forward,Rolling Hand Backward
120501,Sliding Two Fingers Up,Sliding Two Fingers Down
96541,Stop Sign,Pushing Hand Away
142627,Swiping Right,Doing other things
133693,No gesture,Sliding Two Fingers Right
55874,Pushing Hand Away,Stop Sign
75469,Zooming In With Full Hand,Zooming Out With Two Fingers
102926,Swiping Left,Sliding Two Fingers Left
85966,Swiping Down,Doing other things
137882,Zooming Out With Full Hand,Doing other things
82520,Stop Sign,Pushing Hand Away
2202,Pushing Two Fingers Away,Doing other things
97114,Rolling Hand Backward,Rolling Hand Forward
105032,Zooming Out With Full Hand,Zooming In With Full Hand
115767,Rolling Hand Backward,Zooming Out With Two Fingers
138538,Doing other things,Swiping Right
29068,Shaking Hand,Zooming In With Full Hand
138485,Swiping Left,No gesture
103797,Zooming In With Full Hand,Rolling Hand Backward
27088,Zooming In With Full Hand,Zooming Out With Full Hand
121313,Rolling Hand Forward,Swiping Right
25504,Turning Hand Clockwise,Zooming In With Full Hand
63766,Swiping Up,Doing other things
46041,Pulling Hand In,Zooming Out With Two Fingers
4830,Pushing Two Fingers Away,Swiping Up
137480,Doing other things,Zooming Out With Two Fingers
1903,Swiping Left,Swiping Right
64294,Stop Sign,Pushing Hand Away
135143,Sliding Two Fingers Up,Sliding Two Fingers Down
123831,Turning Hand Clockwise,Swiping Up
35255,Sliding Two Fingers Down,Doing other things
96238,Sliding Two Fingers Left,No gesture
117991,Sliding Two Fingers Up,Swiping Down
54276,Sliding Two Fingers Right,Sliding Two Fingers Left
80335,Zooming Out With Full Hand,Zooming In With Full Hand
16131,Pushing Hand Away,Shaking Hand
33072,No gesture,Sliding Two Fingers Left
47286,Pulling Two Fingers In,Doing other things
100495,Doing other things,Zooming In With Full Hand
33891,Doing other things,Swiping Up
25165,Swiping Left,Rolling Hand Forward
79237,Sliding Two Fingers Down,Swiping Down
43424,Swiping Up,Pulling Hand In
17514,Pushing Two Fingers Away,Pulling Two Fingers In
19069,Rolling Hand Backward,Rolling Hand Forward
17241,Rolling Hand Backward,Rolling Hand Forward
35194,Stop Sign,Pushing Hand Away
48252,Pulling Hand In,Swiping Up
84715,Sliding Two Fingers Right,Pulling Two Fingers In
9181,Stop Sign,Pushing Hand Away
87711,Swiping Right,No gesture
135936,Zooming In With Two Fingers,Zooming Out With Two Fingers
117888,Shaking Hand,Turning Hand Clockwise
110830,Pulling Hand In,Swiping Down
15903,Pushing Two Fingers Away,Zooming Out With Full Hand
38615,Swiping Right,Doing other things
72499,Zooming In With Full Hand,Shaking Hand
74985,Pushing Two Fingers Away,Sliding Two Fingers Down
126946,Sliding Two Fingers Down,Pushing Two Fingers Away
94981,Turning Hand Clockwise,Turning Hand Counterclockwise
3208,Swiping Down,Shaking Hand
119425,Pulling Hand In,Pulling Two Fingers In
16465,Zooming In With Full Hand,Zooming Out With Full Hand
81704,Doing other things,Turning Hand Counterclockwise
131436,Swiping Down,Pushing Hand Away
8284,Swiping Right,Swiping Down
115503,Zooming In With Full Hand,Turning Hand Clockwise
68703,Turning Hand Clockwise,Zooming Out With Full Hand
143153,Pulling Two Fingers In,Shaking Hand
123142,Doing other things,Turning Hand Counterclockwise
40911,Pushing Two Fingers Away,Zooming Out With Two Fingers
118376,Rolling Hand Backward,Rolling Hand Forward
14331,Pulling Two Fingers In,Thumb Down
50252,Swiping Left,Rolling Hand Forward
9016,Rolling Hand Backward,Rolling Hand Forward
39533,Sliding Two Fingers Up,Swiping Down
136122,Thumb Down,Doing other things
146993,Rolling Hand Forward,Rolling Hand Backward
140963,No gesture,Pulling Hand In
8753,Swiping Down,No gesture
121766,Sliding Two Fingers Up,Sliding Two Fingers Down
121427,Rolling Hand Backward,Rolling Hand Forward
74153,Swiping Left,Doing other things
40738,Zooming In With Full Hand,Turning Hand Counterclockwise
105058,Zooming In With Two Fingers,Zooming Out With Two Fingers
129554,No gesture,Sliding Two Fingers Left
81774,Rolling Hand Forward,Swiping Right
36954,Zooming In With Two Fingers,Zooming Out With Two Fingers
132326,Zooming In With Full Hand,Zooming Out With Full Hand
11889,Rolling Hand Backward,Rolling Hand Forward
120993,Pulling Two Fingers In,Thumb Up
29748,Zooming In With Two Fingers,Zooming Out With Two Fingers
49276,No gesture,Doing other things
128364,Stop Sign,Shaking Hand
109693,Doing other things,No gesture
113359,Rolling Hand Forward,Rolling Hand Backward
91606,Zooming In With Two Fingers,Zooming Out With Two Fingers
15158,Swiping Down,Sliding Two Fingers Up
50223,Shaking Hand,Pulling Hand In
130875,Turning Hand Counterclockwise,Shaking Hand
58069,Sliding Two Fingers Up,Sliding Two Fingers Down
106112,Zooming Out With Two Fingers,Sliding Two Fingers Up
85064,Drumming Fingers,Swiping Right
60623,Turning Hand Clockwise,Shaking Hand
147283,Sliding Two Fingers Right,No gesture
116524,Swiping Down,Sliding Two Fingers Up
84536,Zooming Out With Two Fingers,Zooming In With Two Fingers
134692,Doing other things,Pulling Two Fingers In
123135,Turning Hand Counterclockwise,Shaking Hand
47675,Stop Sign,Pushing Hand Away
94740,Pulling Hand In,Doing other things
105361,Zooming In With Full Hand,Zooming Out With Full Hand
55735,Swiping Down,No gesture
13101,Sliding Two Fingers Up,Drumming Fingers
81428,Sliding Two Fingers Down,Swiping Left
28079,Sliding Two Fingers Left,Swiping Left
16152,Pulling Two Fingers In,Pulling Hand In
113521,Sliding Two Fingers Up,Sliding Two Fingers Down
52741,Swiping Right,Doing other things
139295,Pulling Hand In,Drumming Fingers
116675,Pushing Hand Away,Zooming In With Full Hand
97853,Sliding Two Fingers Up,Doing other things
112816,Sliding Two Fingers Down,Swiping Down
111450,Doing other things,Swiping Left
123327,Swiping Right,Swiping Left
89865,Shaking Hand,Pulling Hand In
19946,Sliding Two Fingers Up,Doing other things
56894,Swiping Up,Swiping Down
54115,Rolling Hand Forward,Thumb Up
44357,Pushing Hand Away,Drumming Fingers
10479,Zooming Out With Two Fingers,Thumb Down
41488,Swiping Right,Doing other things
73242,No gesture,Pulling Hand In
41368,Zooming Out With Two Fingers,Swiping Down
68,Shaking Hand,Doing other things
88233,Zooming In With Two Fingers,Zooming Out With Two Fingers
14580,Turning Hand Counterclockwise,Pulling Hand In
88813,Doing other things,Sliding Two Fingers Left
2326,Sliding Two Fingers Up,Zooming Out With Two Fingers
48317,Swiping Down,Doing other things
143168,Swiping Right,Doing other things
27436,Zooming Out With Two Fingers,Zooming In With Two Fingers
42946,Sliding Two Fingers Left,Swiping Right
52532,Sliding Two Fingers Down,Pushing Two Fingers Away
14776,Pulling Two Fingers In,Sliding Two Fingers Right
39019,Sliding Two Fingers Right,Sliding Two Fingers Left
43615,Sliding Two Fingers Down,No gesture
129285,Swiping Up,Turning Hand Counterclockwise
12454,Pushing Two Fingers Away,Pulling Hand In
120969,Rolling Hand Backward,Rolling Hand Forward
123762,Sliding Two Fingers Up,Sliding Two Fingers Down
71343,Sliding Two Fingers Down,Sliding Two Fingers Up
3542,Sliding Two Fingers Down,Swiping Down
111040,Swiping Right,Swiping Left
68589,Turning Hand Clockwise,Turning Hand Counterclockwise
87153,Drumming Fingers,Swiping Up
134937,Doing other things,No gesture
32412,Pushing Two Fingers Away,Swiping Right
49521,Swiping Right,Swiping Left
83439,Sliding Two Fingers Left,Sliding Two Fingers Right
147223,Doing other things,Pulling Two Fingers In
67782,Swiping Left,Swiping Right
57113,Pushing Two Fingers Away,Drumming Fingers
4567,No gesture,Doing other things
30479,Zooming Out With Full Hand,Doing other things
27559,Swiping Left,Swiping Right
88819,Rolling Hand Backward,Rolling Hand Forward
93737,Doing other things,Thumb Up
126441,Stop Sign,Swiping Down
40497,Doing other things,No gesture
80405,Rolling Hand Forward,Doing other things
60135,Pushing Two Fingers Away,Pushing Hand Away
88284,Thumb Up,Sliding Two Fingers Right
8820,Swiping Right,Zooming Out With Full Hand
34823,Thumb Up,Sliding Two Fingers Left
147009,Sliding Two Fingers Right,Doing other things
28001,Doing other things,Pushing Hand Away
72775,Swiping Down,Sliding Two Fingers Left
147936,Zooming In With Two Fingers,Zooming In With Full Hand
71355,Stop Sign,Pushing Hand Away
91153,Turning Hand Clockwise,Turning Hand Counterclockwise
108669,Turning Hand Clockwise,Shaking Hand
138761,Sliding Two Fingers Up,Pushing Two Fingers Away
91554,Sliding Two Fingers Left,Doing other things
91390,Pulling Hand In,Pushing Hand Away
30794,Turning Hand Counterclockwise,Shaking Hand
74617,Sliding Two Fingers Down,Turning Hand Counterclockwise
60534,Sliding Two Fingers Up,Thumb Up
133432,Rolling Hand Forward,Rolling Hand Backward
27138,Doing other things,Swiping Right
71367,Swiping Up,Pulling Hand In
109719,Pushing Two Fingers Away,Doing other things
84358,Doing other things,Swiping Up
111607,Drumming Fingers,Swiping Down
4008,Sliding Two Fingers Up,Pushing Two Fingers Away
38704,Zooming In With Full Hand,Zooming Out With Full Hand
70518,Sliding Two Fingers Left,No gesture
48193,Pushing Two Fingers Away,Pulling Two Fingers In
23367,Swiping Up,Doing other things
7282,Pushing Hand Away,Stop Sign
62101,Turning Hand Clockwise,Turning Hand Counterclockwise
7779,Thumb Down,Doing other things
113394,Sliding Two Fingers Left,Swiping Left
26471,Sliding Two Fingers Right,No gesture
40176,Zooming Out With Full Hand,Doing other things
96213,Pushing Hand Away,Stop Sign
78792,Pulling Two Fingers In,Sliding Two Fingers Right
6243,Zooming In With Two Fingers,Turning Hand Counterclockwise
133838,Pulling Hand In,Swiping Up
114428,Swiping Left,No gesture
142708,Rolling Hand Backward,Rolling Hand Forward
47712,Swiping Right,Swiping Left
124286,Rolling Hand Backward,Rolling Hand Forward
99552,Sliding Two Fingers Down,Doing other things
31219,Swiping Left,Thumb Down
92127,Rolling Hand Backward,Doing other things
128291,Rolling Hand Backward,Rolling Hand Forward
55605,Rolling Hand Forward,Rolling Hand Backward
112295,Thumb Up,Doing other things
38862,Sliding Two Fingers Left,No gesture
39638,Swiping Up,Turning Hand Counterclockwise
46828,Zooming Out With Two Fingers,Zooming In With Two Fingers
48436,Sliding Two Fingers Right,Sliding Two Fingers Left
